timezone,crop_name,project_name,variety,sensor_id,sensor_type,date,mds,growth,minimum,maximum
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-04,30.0,10.0,2155.0,2195.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-05,30.0,0.0,2165.0,2195.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-06,15.0,5.0,2180.0,2195.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-07,15.0,5.0,2180.0,2200.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-08,15.0,10.0,2190.0,2210.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-09,15.0,0.0,2195.0,2210.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-10,0.0,25.0,2205.0,2235.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-11,15.0,0.0,2220.0,2235.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-12,15.0,10.0,2230.0,2250.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-13,15.0,10.0,2235.0,2255.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-14,,,2240.0,2255.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-15,15.0,,2245.0,2265.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-16,20.0,10.0,2255.0,2275.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-17,20.0,0.0,2255.0,2275.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-18,20.0,10.0,2260.0,2285.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-19,20.0,5.0,2265.0,2290.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-20,30.0,0.0,2265.0,2295.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-21,20.0,0.0,2270.0,2290.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-22,35.0,-5.0,2260.0,2295.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-23,35.0,-10.0,2260.0,2295.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-24,50.0,-20.0,2235.0,2285.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-25,35.0,5.0,2225.0,2265.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-26,10.0,5.0,2255.0,2270.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-27,15.0,0.0,2250.0,2270.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-28,15.0,5.0,2255.0,2270.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-29,15.0,0.0,2255.0,2275.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-04-30,15.0,10.0,2260.0,2280.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-05-01,15.0,0.0,2265.0,2280.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-05-02,15.0,20.0,2280.0,2300.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-05-03,10.0,30.0,2300.0,2330.0
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-05-04,,,,
Asia/Jerusalem,Mandarin,Control,Ora,739976,Dend,2024-05-05,,,,
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-01,55.0,-10.0,4750.0,4805.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-02,30.0,-5.0,4770.0,4800.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-03,45.0,5.0,4750.0,4795.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-04,55.0,-10.0,4745.0,4800.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-05,45.0,-15.0,4745.0,4790.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-06,45.0,10.0,4745.0,4790.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-07,45.0,30.0,4745.0,4810.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-08,75.0,-10.0,4750.0,4825.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-09,40.0,20.0,4765.0,4820.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-10,50.0,-5.0,4770.0,4820.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-11,65.0,5.0,4750.0,4820.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-12,50.0,-25.0,4770.0,4820.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-13,55.0,0.0,4750.0,4805.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-14,45.0,5.0,4760.0,4805.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-15,55.0,5.0,4755.0,4810.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-16,35.0,-5.0,4770.0,4810.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-17,50.0,0.0,4760.0,4810.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-18,30.0,10.0,4780.0,4810.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-19,45.0,5.0,4765.0,4815.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-20,55.0,-10.0,4760.0,4815.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-21,55.0,10.0,4765.0,4820.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-22,50.0,0.0,4775.0,4825.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-23,45.0,0.0,4780.0,4825.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-24,50.0,0.0,4765.0,4815.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-25,,,4780.0,4830.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-26,,,4785.0,4830.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-27,,,4810.0,4815.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-28,,,4765.0,4825.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-02-29,,,4760.0,4810.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-01,45.0,0.0,4755.0,4800.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-02,,,4765.0,4810.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-03,40.0,,4775.0,4815.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-04,45.0,0.0,4770.0,4820.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-05,80.0,,4750.0,4830.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-06,,,4775.0,4825.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-07,50.0,0.0,4775.0,4825.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-08,65.0,0.0,4765.0,4830.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-09,60.0,10.0,4765.0,4830.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-10,70.0,0.0,4765.0,4835.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-11,70.0,-5.0,4760.0,4830.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-12,95.0,-5.0,4750.0,4845.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-13,70.0,-5.0,4765.0,4835.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-14,35.0,20.0,4785.0,4835.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-15,50.0,10.0,4785.0,4845.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-16,50.0,-5.0,4800.0,4850.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-17,70.0,-10.0,4775.0,4845.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-18,25.0,5.0,4805.0,4835.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-19,30.0,5.0,4815.0,4845.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-20,60.0,0.0,4790.0,4850.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-21,,,-35.0,4840.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-22,,,-30.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-23,,,-35.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-24,,,-30.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-25,,,-30.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-26,,,-30.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-27,,,-35.0,3095.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-28,60.0,-20.0,3035.0,3095.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-29,40.0,-5.0,3040.0,3080.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-30,40.0,5.0,3035.0,3075.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-03-31,50.0,-10.0,3025.0,3075.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-01,45.0,10.0,3030.0,3075.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-02,40.0,5.0,3035.0,3080.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-03,30.0,15.0,3055.0,3095.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-04,40.0,10.0,3060.0,3105.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-05,40.0,0.0,3070.0,3110.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-06,20.0,15.0,3090.0,3120.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-07,30.0,0.0,3090.0,3125.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-08,35.0,5.0,3090.0,3125.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-09,30.0,0.0,3100.0,3130.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-10,15.0,15.0,3120.0,3140.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-11,30.0,0.0,3115.0,3145.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-12,25.0,5.0,3120.0,3145.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-13,20.0,0.0,3125.0,3145.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-14,25.0,-5.0,3120.0,3145.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-15,30.0,5.0,3115.0,3145.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-16,30.0,0.0,3120.0,3150.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-17,65.0,-20.0,3085.0,3150.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-18,35.0,15.0,3100.0,3140.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-19,30.0,0.0,3115.0,3145.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-20,35.0,0.0,3115.0,3150.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-21,25.0,10.0,3120.0,3150.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-22,45.0,-5.0,3110.0,3155.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-23,60.0,-15.0,3090.0,3150.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-24,95.0,-5.0,3050.0,3145.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-25,95.0,5.0,3035.0,3130.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-26,15.0,5.0,3115.0,3135.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-27,25.0,-5.0,3110.0,3135.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-28,20.0,10.0,3115.0,3145.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-29,15.0,20.0,3130.0,3160.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-04-30,25.0,10.0,3140.0,3170.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-05-01,25.0,20.0,3150.0,3190.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-05-02,25.0,30.0,3175.0,3220.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-05-03,30.0,35.0,3195.0,3255.0
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-05-04,,,,
Asia/Jerusalem,Mandarin,Control,Ora,739990,Dend,2024-05-05,,,,
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-01,20.0,0.0,4995.0,5015.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-02,15.0,0.0,5000.0,5015.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-03,25.0,0.0,4990.0,5015.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-04,30.0,-5.0,4980.0,5010.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-05,20.0,0.0,4990.0,5010.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-06,20.0,5.0,4990.0,5010.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-07,30.0,15.0,4985.0,5025.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-08,30.0,-5.0,5000.0,5030.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-09,25.0,5.0,5000.0,5030.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-10,30.0,-5.0,5000.0,5030.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-11,25.0,20.0,5005.0,5040.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-12,30.0,-15.0,5010.0,5040.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-13,25.0,0.0,5005.0,5030.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-14,20.0,10.0,5015.0,5035.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-15,20.0,0.0,5020.0,5040.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-16,20.0,5.0,5020.0,5040.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-17,25.0,-5.0,5020.0,5045.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-18,25.0,-5.0,5020.0,5045.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-19,15.0,5.0,5020.0,5040.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-20,25.0,0.0,5015.0,5040.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-21,30.0,15.0,5015.0,5050.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-22,20.0,0.0,5030.0,5055.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-23,25.0,-10.0,5030.0,5055.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-24,25.0,0.0,5015.0,5045.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-25,25.0,15.0,5025.0,5060.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-26,40.0,0.0,5025.0,5065.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-27,25.0,0.0,5035.0,5060.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-28,30.0,0.0,5030.0,5065.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-02-29,30.0,0.0,5030.0,5060.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-01,30.0,0.0,5030.0,5060.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-02,25.0,5.0,5035.0,5065.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-03,25.0,-10.0,5040.0,5065.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-04,15.0,5.0,5035.0,5055.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-05,30.0,10.0,5030.0,5065.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-06,30.0,0.0,5040.0,5070.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-07,15.0,-5.0,5050.0,5065.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-08,25.0,5.0,5040.0,5065.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-09,25.0,0.0,5040.0,5065.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-10,30.0,0.0,5040.0,5070.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-11,30.0,0.0,5040.0,5070.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-12,35.0,0.0,5035.0,5070.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-13,35.0,5.0,5040.0,5075.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-14,25.0,0.0,5045.0,5075.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-15,25.0,15.0,5050.0,5085.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-16,35.0,-10.0,5055.0,5090.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-17,35.0,5.0,5050.0,5085.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-18,20.0,0.0,5060.0,5085.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-19,20.0,0.0,5065.0,5085.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-20,30.0,5.0,5055.0,5090.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-21,,,-30.0,5090.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-22,,,-25.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-23,,,-30.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-24,,,-25.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-25,,,-25.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-26,,,-25.0,-20.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-27,,,-30.0,990.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-28,35.0,-10.0,955.0,990.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-29,25.0,0.0,960.0,985.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-30,20.0,-5.0,960.0,980.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-03-31,10.0,15.0,970.0,990.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-01,15.0,10.0,975.0,1000.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-02,20.0,5.0,985.0,1010.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-03,15.0,15.0,995.0,1020.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-04,15.0,10.0,1010.0,1030.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-05,10.0,10.0,1025.0,1045.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-06,10.0,5.0,1035.0,1050.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-07,10.0,15.0,1045.0,1060.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-08,10.0,5.0,1050.0,1070.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-09,5.0,15.0,1065.0,1080.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-10,0.0,10.0,1075.0,1095.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-11,10.0,10.0,1085.0,1105.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-12,5.0,15.0,1100.0,1115.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-13,10.0,0.0,1105.0,1115.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-14,10.0,5.0,1105.0,1120.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-15,5.0,10.0,1115.0,1130.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-16,15.0,10.0,1120.0,1140.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-17,30.0,-10.0,1110.0,1140.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-18,15.0,5.0,1120.0,1135.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-19,10.0,0.0,1125.0,1140.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-20,15.0,0.0,1125.0,1140.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-21,15.0,5.0,1125.0,1140.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-22,15.0,0.0,1125.0,1140.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-23,25.0,-5.0,1115.0,1140.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-24,50.0,-15.0,1090.0,1140.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-25,50.0,-5.0,1075.0,1125.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-26,10.0,0.0,1105.0,1115.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-27,10.0,0.0,1105.0,1115.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-28,10.0,0.0,1105.0,1120.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-29,15.0,0.0,1105.0,1120.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-04-30,10.0,0.0,1110.0,1120.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-05-01,10.0,5.0,1110.0,1120.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-05-02,15.0,0.0,1110.0,1125.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-05-03,15.0,5.0,1110.0,1125.0
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-05-04,,,,
Asia/Jerusalem,Mandarin,Control,Ora,739994,Dend,2024-05-05,,,,
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-01,35.0,-10.0,4795.0,4830.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-02,20.0,0.0,4800.0,4820.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-03,30.0,5.0,4795.0,4825.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-04,30.0,5.0,4800.0,4830.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-05,20.0,-5.0,4805.0,4825.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-06,20.0,10.0,4805.0,4830.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-07,30.0,15.0,4805.0,4845.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-08,40.0,-10.0,4810.0,4850.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-09,25.0,0.0,4815.0,4845.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-10,25.0,10.0,4815.0,4845.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-11,40.0,5.0,4810.0,4850.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-12,30.0,-20.0,4820.0,4850.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-13,20.0,5.0,4815.0,4835.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-14,20.0,0.0,4820.0,4845.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-15,25.0,15.0,4820.0,4850.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-16,20.0,-5.0,4830.0,4850.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-17,35.0,5.0,4820.0,4855.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-18,15.0,5.0,4835.0,4855.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-19,30.0,-5.0,4830.0,4860.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-20,30.0,5.0,4825.0,4855.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-21,35.0,0.0,4825.0,4860.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-22,35.0,10.0,4830.0,4865.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-23,30.0,-15.0,4835.0,4865.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-24,25.0,10.0,4830.0,4860.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-25,30.0,-5.0,4830.0,4860.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-26,30.0,0.0,4835.0,4865.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-27,25.0,5.0,4835.0,4860.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-28,35.0,-5.0,4830.0,4865.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-02-29,25.0,5.0,4830.0,4855.0
Asia/Jerusalem,Mandarin,Static,Ora,739899,Dend,2024-03-01,35.0,5.0,4825.0,4865.0
